4024,Mundo Maya International,Flores,Guatemala,FRS,MGTK
4025,Hancock County - Bar Harbor,Bar Harbor,United States,BHB,KBHB
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC
4028,Chicago Rockford International Airport ,Rockford,United States,RFD,KRFD
4029,Domododevo,Moscow,Russia,DME,UUDD
4030,Phoenix International,Sanya,China,SYX,ZJSY
4031,Milford Sound Airport,Milford Sound,New Zealand,MFN,NZMF
4032,East 34th Street Heliport,New York,United States,TSS,NONE
4033,Lijiang Airport,Lijiang,China,LJG,ZPLJ
4034,Greenville-Spartanburg International,Greenville,United States,GSP,KGSP
4035,Cologne Railway,Cologne,Germany,QKL,\N
4036,Stuttgart Railway Station,Stuttgart,Germany,ZWS,\N
4037,Central Illinois Rgnl,Bloomington,United States,BMI,KBMI
4038,Gulfport-Biloxi,Gulfport,United States,GPT,KGPT
4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO
4040,Toledo,Toledo,United States,TOL,KTOL
4041,Fort Wayne,Fort Wayne,United States,FWA,KFWA
4042,Decatur,Decatur,United States,DEC,KDEC
4043,Cedar Rapids,Cedar Rapids,United States,CID,KCID
4044,La Crosse Municipal,La Crosse,United States,LSE,KLSE
4045,Central Wisconsin,Wassau,United States,CWA,KCWA
4046,Peoria Regional,Peoria,United States,PIA,KPIA
4047,Appleton,Appleton,United States,ATW,KATW
4048,Rochester,Rochester,United States,RST,KRST
4049,Champaign,Champaign,United States,CMI,KCMI
4050,Manhattan Reigonal,Manhattan,United States,MHK,KMHK
4051,Kingscote Airport,Kingscote,Australia,KGC,YKSC
4052,Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA
4053,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,BSL,\N
4054,Dali,Dali,China,DLU,ZPDL
4055,Jinghong,Jinghong,China,JHG,\N
4056,Mulu,Mulu,Malaysia,MZV,\N
4057,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,SSH,HESH
4058,Franklin,Franklin,United States,FKL,KFKL
4059,Jomo Kenyatta International,Nairobi,Kenya,NBO,HKJK
4060,Seronera,Seronera,Tanzania,SEU,HTSN
4061,El Calafate,El Calafate,Argentina,FTE,SAWC
4062,Armidale,Armidale,Australia,ARM,YARM
4063,Grand Junction Regional,Grand Junction,United States,GJT,KGJT
4064,St George Muni,Saint George,United States,SGU,KSGU
4065,David Wayne Hooks Field,Houston,United States,DWH,KDWH
4066,Port O\\'Connor Airfield,Port O\\'Connor,United States,S46,XS46
4067,Sarasota Bradenton Intl,Sarasota,United States,SRQ,KSRQ
4071,Van Nuys,Van Nuys,United States,VNY,KVNY
4069,Bermuda Intl,Bermuda,Bermuda,BDA,TXKF
4070,Arthur Dunn Airpark,Titusville,United States,X21,\N
4072,Quad City Intl,Moline,United States,MLI,KMLI
4073,Panama City Bay Co Intl,Panama City,United States,PFN,KPFN
4074,Honiara International,Honiara,Solomon Islands,HIR,AGGH
4075,Faa\\'a International,Papeete,French Polynesia,PPT,NTAA
4076,Nauru Intl,Nauru,Nauru,INU,ANYN
4077,Funafuti International,Funafuti,Tuvalu,FUN,NGFU
4078,Tolmachevo,Novosibirsk,Russia,OVB,UNNT
4079,Orlando,Orlando,United States,DWS,\N
4080,Stavns,Samsoe,Denmark,,EKSS
4081,Xieng Khouang,Phon Savan,Laos,XKH,VLXK
4082,Phu Bai,Hue,Vietnam,HUI,\N
4083,Bismarck Municipal Airport,Bismarck,United States,BIS,KBIS
4084,Telluride,Telluride,United States,TEX,KTEX
4085,Yinchuan,Yinchuan,China,INC,ZLIC
4086,Mae Hong Son,Mae Hong Son,Thailand,HGN,VTCH
4087,Rapid City Regional Airport,Rapid City,United States,RAP,KRAP
4088,McClellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ
4089,Bishop International,Flint,United States,FNT,KFNT
4090,Francisco Bangoy International,Davao,Philippines,DVO,RPMD
4091,Madeira,Funchal,Portugal,FNC,LPMA
4092,Santarem,Santarem,Brazil,STM,SBSN
4093,Sihanoukville,Sihanoukville,Cambodia,KOS,VDSV
4094,Ekati,Ekati,Canada,YOA,CYOA
4095,Napier,NAPIER,New Zealand,NPE,NZNR
4096,Levuka Airfield,Levuka,Fiji,LEV,NFNB
4097,Lhasa-Gonggar,Lhasa,China,LXA,ZULS
4098,Redding Muni,Redding,United States,RDD,KRDD
4099,Mahlon Sweet Fld,Eugene,United States,EUG,KEUG
4100,Idaho Falls Rgnl,Idaho Falls,United States,IDA,KIDA
4101,Rogue Valley Intl Medford,Medford,United States,MFR,KMFR
4102,Kaikoura,Kaikoura,New Zealand,KBZ,NZKI
4103,Roberts Fld,Redmond-Bend,United States,RDM,KRDM
4104,Koromiko,Picton,New Zealand,PCN,NZPN
4105,Windhoek Hosea Kutako International Airport ,Windhoek,Namibia,WDH,FYWV
4106,Victoria Inner Harbour Airport,Victoria,Canada,YWH,CYWH
4107,Vancouver Coal Harbour,Vancouver,Canada,CXH,CAQ3
4108,Jinan,Jinan,China,TNA,ZSJN
4109,Changzhou,Changzhou,China,CZX,ZSCG
4110,Yibin,Yibin,China,YBP,ZUYB
4111,Roschino,Tyumen,Russia,TJM,USTR
4112,Akron Canton Regional Airport,Akron,United States,CAK,KCAK
4113,Huntsville International Airport-Carl T Jones Field,Huntsville,United States,HSV,KHSV
4114,Mid-Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB
4115,Montgomery Regional Airport ,MONTGOMERY,United States,MGM,KMGM
4116,Tri-Cities Regional Airport,BRISTOL,United States,TRI,KTRI
4117,Barkley Regional Airport,PADUCAH,United States,PAH,KPAH
4118,Kurumoch,Samara,Russia,KUF,\N
4119,Ambouli International Airport,Djibouti,Djibouti,JIB,HDAM
4120,Meilan,Haikou,China,HAK,ZJHK
4121,Mafia,Mafia Island,Tanzania,MFA,HTMA
4127,Glacier Park Intl,Kalispell,United States,FCA,KFCA
4123,Mtemere Airstrip,Selous,Tanzania,,
4124,Page Municipal Airport,Page,United States,PGA,KPGA
4125,Utila Airport,Utila,Honduras,UII,MHUT
4126,Santa Elena Airport,Santa Elena de Uairen,Venezuela,SNV,\N
4128,Mbs Intl,Saginaw,United States,MBS,KMBS
4129,Greater Binghamton Edwin A Link Fld,Binghamton,United States,BGM,KBGM
4130,Baghdad International Airport,Baghdad,Iraq,BGW,ORBI
4131,Nan,Nan,Thailand,NNT,VTCN
4132,Roi Et,Roi Et,Thailand,ROI,VTUV
4133,Buri Ram,Buri Ram,Thailand,BFV,VTUO
4134,Ranong,Ranong,Thailand,UNN,\N
4135,Trat,Trat,Thailand,TDX,VTBO
4136,Blythe Airport,Blythe,United States,BLH,KBLH
4137,Al Asad Airbase,Al Asad,Iraq,,ORAA
4138,Al Taqaddum Airbase,Al Taqaddum,Iraq,,ORAT
4139,Balad Southeast Airport,Al Bakr,Iraq,,ORBD
4140,Diosdado Macapagal International,Angeles City,Philippines,CRK,RPLC
4141,Sandakan,Sandakan,Malaysia,SDK,WBKS
4142,Luang Namtha,Luang Namtha,Laos,LXG,VLLN
4143,Oudomxay,Muang Xay,Laos,ODY,VLOS
4144,Shenyang Taoxian International Airport,Shenyang,China,SHE,ZYTX
4145,Dongying Airport,Dongying,China,DOY,ZSDY
4146,John A. Osborne Airport,Geralds,Montserrat,MNI,TRPG
4147,Petersburg James A. Johnson,Petersburg,United States,PSG,PAPG
4148,Luoyang Airport,Luoyang,China,LYA,ZHLY
4149,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,ZSXZ
4150,Esfahan Shahid Beheshti Intl,Isfahan,Iran,IFN,\N
4151,Magwe,Magwe,Burma,MWQ,VYMW
4152,Khamti,Khamti,Burma,KHM,VYKI
4153,Dalat,Dalat,Vietnam,DLI,VVDL
4154,Dong Hoi,Dong Hoi,Vietnam,VDH,\N
4155,Rach Gia,Rach Gia,Vietnam,VKG,VVRG
4156,Ca Mau,Ca Mau,Vietnam,CAH,VVCM
4157,Chu Lai,Chu Lai,Vietnam,VCL,VVCA
4158,Dong Tac,Tuy Hoa,Vietnam,TBB,VVTH
4159,Pai,Pai,Thailand,PYY,VTCI
4160,Brac,Brac,Croatia,BWK,LDSB
4161,Yaounde Nsimalen,Yaounde,Cameroon,NSI,FKYS
4162,Conakry,Conakry,Guinea,CKY,GUCY
4163,Bergrestaurant,Trogen,Switzerland,,\N
4164,Uetliberg,Zuerich,Switzerland,,\N
4165,Flugplatz Merzbrueck,Aachen,Germany,AAH,EDKA
4166,Baden Airpark,Karlsruhe/Baden-Baden,Germany,FKB,EDSB
4167,Orlando Sanford Intl,Sanford,United States,SFB,KSFB
4168,Duong Dong Airport,Phu Quoc,Vietnam,PQC,\N
4169,John Murtha Johnstown-Cambria County Airport,Johnstown,United States,JST,KJST
4170,Lukla,Lukla,Nepal,LUA,VNLK
4171,Bhojpur,Bhojpur,Nepal,BHP,VNBJ
4172,Lamidanda,Lamidanda,Nepal,LDN,VNLD
4173,Jomsom,Jomsom,Nepal,JMO,VNJS
4174,Manang,Manang,Nepal,NGX,VNMA
4175,Phaplu,Phaplu,Nepal,PPL,VNPL
4176,Thamkharka,Thamkharka,Nepal,TMK,\N
4177,Rumjatar,Rumjatar,Nepal,RUM,VNRT
4178,Tulsipur,Dang,Nepal,DNP,VNDG
4179,Rukumkot,Rukumkot,Nepal,RUK,VNRK
4180,Jumla,Jumla,Nepal,JUM,VNJL
4181,Chaurjhari,Chaurjhari,Nepal,HRJ,VNCJ
4182,Taplejung,Taplejung,Nepal,TPJ,VNTJ
4183,Tumling Tar,Tumling Tar,Nepal,TMI,VNTR
4184,Surkhet,Surkhet,Nepal,SKH,VNSK
4185,Simikot,Simikot,Nepal,IMK,VNST
4186,Dolpa,Dolpa,Nepal,DOP,VNDP
4187,Bajhang,Bajhang,Nepal,BJH,VNBG
4188,Dhangarhi,Dhangarhi,Nepal,DHI,VNDH
4189,Muan,Muan,South Korea,MWX,RKJB
4190,Astypalaia,Astypalaia,Greece,JTY,LGPL
4191,Ikaria,Ikaria,Greece,JIK,LGIK
4192,Kalymnos Island,Kalymnos,Greece,JKL,LGKY
4193,Milos,Milos,Greece,MLO,LGML
4194,Naxos,Cyclades Islands,Greece,JNX,LGNX
4195,Paros,Paros,Greece,PAS,LGPA
4196,Kastelorizo,Kastelorizo,Greece,KZS,LGKJ
4197,Marsa Alam Intl,Marsa Alam,Egypt,RMF,HEMA
4198,Niederrhein,Weeze,Germany,NRN,EDLV
4199,Busuanga,Busuanga,Philippines,USU,RPVV
4200,Butuan,Butuan,Philippines,BXU,RPME
4201,Dipolog,Dipolog,Philippines,DPL,RPMG
4202,Laoag Intl,Laoag,Philippines,LAO,RPLI
4203,Legazpi,Legazpi,Philippines,LGP,RPLP
4204,Ozamis,Ozamis,Philippines,OZC,RPMO
6510,Zweibruecken,Zweibruecken,Germany,ZQW,\N
4206,Mactan Cebu Intl,Cebu,Philippines,CEB,RPVM
4207,Sonderlandeplatz Norden-Norddeich,Norden,Germany,NOE,EDWS
4208,Verkehrslandeplatz Juist,Juist,Germany,JUI,EDWJ
4209,Aeroporto de Porto Seguro,Porto Seguro,Brazil,BPS,SBPS
4210,Gounda Airport,Gounda,Central African Republic,GDA,\N
4211,Heliport Hotel das Cataratas,Cataratas National Park,Brazil,,\N
4213,Iguatu,Iguatu,Brazil,,SNIG
4214,Palmas,Palmas,Brazil,PMW,SBPJ
4215,Caldas Novas,Caldas Novas,Brazil,CLV,SBCN
4216,Missoula Intl,Missoula,United States,MSO,KMSO
4217,Blackall,Blackall,Australia,BKQ,YBCK
4218,Bundaberg,Bundaberg,Australia,BDB,YBUD
4219,Grand Canyon National Park Airport,Grand Canyon,United States,GCN,KGCN
4220,Sugar Land Regional Airport,Sugar Land,United States,SGR,KSGR
4221,Hayman Island Airport,Hayman Island,Australia,HIS,YHYN
4222,Centennial,Denver,United States,APA,KAPA
4223,Clovis Muni,Clovis,United States,CVN,KCVN
4224,Fort Stockton Pecos Co,Fort Stockton,United States,FST,KFST
4225,Las Vegas Muni,Las Vegas,United States,LVS,KLVS
4226,West Houston,Houston,United States,IWS,KIWS
4227,La Junta Muni,La Junta,United States,LHX,KLHX
4228,Las Cruces Intl,Las Cruces,United States,LRU,KLRU
4229,Stephens Co,Breckenridge,United States,BKD,KBKD
4230,Draughon Miller Central Texas Rgnl,Temple,United States,TPL,KTPL
4231,Ozona Muni,Ozona,United States,OZA,KOZA
4232,Hong Kong Kai Tak,Hong Kong,Hong Kong,,VHXX
6416,Athen Helenikon Airport,Athens,Greece,HEW,\N
6415,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07
4235,Kaadedhdhoo,Kaadedhdhoo,Maldives,KDM,\N
4236,Aklavik,Aklavik,Canada,LAK,CYKD
4237,Deline,Deline,Canada,YWJ,CYWJ
4238,Tulita,Tulita,Canada,ZFN,CZFN
4239,Fort Good Hope,Fort Good Hope,Canada,YGH,CYGH
4240,Inuvik Town,Inuvik,Canada,,\N
4241,INAWR,Inuvik,Canada,,\N
4242,Tanna island,Tanna,Vanuatu,TAH,\N
6509,Sun Island,Sun Island,Maldives,,\N
4244,Paulatuk,Paulatuk,Canada,YPC,CYPC
4246,Nicholson Peninsula,Nicholson Peninsula,Canada,,YUCX
4247,Santa Cruz,Santa Cruz,Bolivia,SRZ,\N
4248,Kulusuk,Kulusuk,Greenland,KUS,\N
4249,Juancho E. Yrausquin,Saba,Netherlands Antilles,SAB,TNCS
4250,Eagle Co Rgnl,Vail,United States,EGE,KEGE
4251,Stapleton,Denver,United States,,\N
4252,Skagen,Stokmarknes,Norway,SKN,ENSK
4253,Cuyahoga County,Richmond Heights,United States,CGF,KCGF
4254,Mansfield Lahm Regional,Mansfield,United States,MFD,KMFD
4255,Columbus Metropolitan Airport,Columbus,United States,CSG,KCSG
4256,Lawton-Fort Sill Regional Airport,Lawton,United States,LAW,KLAW
4257,Fort Collins Loveland Muni,Fort Collins,United States,FNL,KFNL
6835,Gouvia Marina,Gouvia,Greece,,\N
6836,Paxos Marina,Paxos,Greece,,\N
4261,Flagstaff Pulliam Airport,Flagstaff,United States,FLG,KFLG
4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL
4263,Magic Valley Regional Airport,Twin Falls,United States,TWF,KTWF
4264,Monaco,Monaco,Monaco,MCM,\N
4265,Martha\\'s Vineyard,Vineyard Haven MA,United States,MVY,KMVY
4266,Newport State,Newport RI,United States,UUU,\N
4267,Hartness State,Springfield VT,United States,VSF,\N
4268,Concord Municipal,Concord NH,United States,CON,\N
4269,Sanford Regional,Sanford ME,United States,SFM,\N
4270,Groton New London,Groton CT,United States,GON,KGON
4271,Saint Cloud Regional Airport,Saint Cloud,United States,STC,KSTC
4272,Bagan,Bagan,Burma,BPE,\N
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR
4274,Nizhny Novgorod,Nizhniy Novgorod,Russia,GOJ,UWGG
4275,Bowerman Field,Hoquiam,United States,HQM,\N
4276,Erie Intl Tom Ridge Fld,Erie,United States,ERI,KERI
4277,Conrad Maldives Resort,Rangali Island,Maldives,,\N
4278,Barnstable Muni Boardman Polando Fld,Barnstable,United States,HYA,KHYA
4279,San Pedro,San Pedro,Belize,SPR,MZ10
4280,Sedona,Sedona,United States,SDX,KSEZ
4281,Dry Tortugas,Dry Tortugas,United States,,\N
4282,Dry Tortugas,Dry Tortugas,United States,,\N
4283,Dry Tortugas,Dry Tortugas,United States,,\N
4284,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,MGW,KMGW
4285,Yeager,Charleston,United States,CRW,KCRW
4286,Wilkes Barre Scranton Intl,Scranton,United States,AVP,KAVP
4287,Bemidji Regional Airport,Bemidji,United States,BJI,KBJI
4288,Heydar Aliyev,Baku,Azerbaijan,BAK,\N
4289,Thangool,Biloela,Australia,THG,YTNG
4290,Fagali\\'i,Apia,Samoa,FGI,NSFI
4291,Ballina Byron Gateway,Ballina Byron Bay,Australia,BNK,YBNA
4292,Hector International Airport,Fargo,United States,FAR,KFAR
4293,Downtown,Kansas City,United States,MKC,KMKC
6505,Phoenix-Mesa Gateway,Mesa,United States,AZA,KIWA
4295,Ratanakiri,Ratanakiri,Cambodia,RBE,\N
4296,Gillette-Campbell County Airport,Gillette,United States,GCC,KGCC
4297,Tomsk Bogashevo Airport,Tomsk,Russia,TOF,UNTT
4298,El Toro,Santa Ana,United States,NZJ,KNZJ
4299,Phetchabun,Phetchabun,Thailand,PHY,VTPB
4300,Chumphon,Chumphon,Thailand,CJM,VTSE
4301,Jiuzhaigou Huanglong,Jiuzhaigou,China,JZH,ZUJZ
4302,Wai Sha Airport,Shantou,China,SWA,ZGOW
4303,Les Ailerons,Enghien-moisselles,France,,LFFE
4304,Cheddi Jagan Intl,Georgetown,Guyana,GEO,SYCJ
4305,Ciudad del Este,Ciudad del Este,Paraguay,AGT,SGES
4306,Ogle,Georgetown,Guyana,OGL,SYGO
4307,Kaieteur,Kaieteur,Guyana,KAI,SYKA
4308,Dunhuang Airport,Dunhuang,China,DNH,ZLDH
4309,Falconara,Ancona,Italy,AOI,LIPY
4310,Samjiyon,Samjiyon,South Korea,,ZZ04
8833,Iosco County,East Tawas,United States,ECA,K6D9
4312,Copiapo,Copiapo,Chile,CPO,SCHA
4313,Taba Intl,Taba,Egypt,TCP,HETB
4314,Edward Bodden Airfield,Little Cayman,Cayman Islands,LYB,MWCL
4315,Bodrum - Milas,Bodrum,Turkey,BJV,LTFE
4316,7 Novembre,Tabarka,Tunisia,TBJ,DTKA
4317,Sabiha Gokcen,Istanbul,Turkey,SAW,LTFJ
4318,University Park Airport,State College Pennsylvania,United States,SCE,KUNV
4319,Broome,Broome,Australia,BME,YPBR
4320,Newcastle Airport,Newcastle,Australia,NTL,YWLM
4321,Bakki Airport,Bakki,Iceland,,BIBA
4322,Woerthersee International Airport,Klagenfurt,Austria,KLU,LOWK
4323,General Manuel Carlos Piar,Ciudad Guayana,Venezuela,CGU,\N
4324,Flugplatz Hoepen,Schneverdingen,Germany,,\N
4325,Hammerfest Airport,Hammerfest,Norway,HFT,ENHF
4326,Valan,Honningsvag,Norway,HVG,ENHV
4327,Mehamn,Mehamn,Norway,MEH,ENMR
4328,Airport,Vadso,Norway,VDS,ENVD
4329,Riem,Munich,Germany,,MUCX
4330,Imam Khomeini,Tehran,Iran,IKA,OIIE
4331,Mashhad,Mashhad,Iran,MHD,OIMM
4332,Egelsbach,Egelsbach,Germany,QEF,\N
4333,Ust-Ilimsk,Ust Ilimsk,Russia,UIK,UIBS
4334,Mudanjiang,Mudanjiang,China,MDG,\N
4335,Key Field,Meridian,United States,MEI,KMEI
4336,Abraham Lincoln Capital,Springfield,United States,SPI,KSPI
4337,Uzundzhovo,Haskovo,Bulgaria,HKV,LB14
4338,Cortez Muni,Cortez,United States,CEZ,KCEZ
4339,Yampa Valley,Hayden,United States,HDN,KHDN
4340,Gallup Muni,Gallup,United States,GUP,KGUP
4341,Liberal Muni,Liberal,United States,LBL,KLBL
4342,Lamar Muni,Lamar,United States,LAA,KLAA
4343,Renner Fld,Goodland,United States,GLD,KGLD
4344,Yellowstone Rgnl,Cody,United States,COD,KCOD
4345,Hovden,Orsta-Volda,Norway,HOV,ENOV
4346,RNAS WATTON,WATTON,United Kingdom,,EGYR
4347,ISLES OF SCILLY,ST MARY\\'S,United Kingdom,ISC,\N
4348,Springfield Branson Natl,Springfield,United States,SGF,KSGF
4349,Framnes,Narvik,Norway,NVK,ENNK
4350,Berlevag,Berlevag,Norway,BVG,ENBV
4351,Fornebu,Oslo,Norway,FBU,ENFB
4352,Alykel,Norilsk,Russia,NSK,UOOO
4353,Vityazevo,Anapa,Russia,AAQ,URKA
4354,Joplin Rgnl,Joplin,United States,JLN,KJLN
4355,Lehigh Valley Intl,Allentown,United States,ABE,KABE
4356,NW Arkansas Regional,Bentonville,United States,XNA,KXNA
4357,Atyrau,Atyrau,Kazakhstan,GUW,UATG
4358,Kzyl-Orda,Kzyl-Orda,Kazakhstan,KZO,UAOO
4359,South Bend Rgnl,South Bend,United States,SBN,KSBN
4360,Bykovo,Moscow,Russia,BKA,UUBB
4361,Chintheche,Chintheche,Malawi,,FWCC
4362,Talagi,Arkhangelsk,Russia,ARH,ULAA
4363,Central,Saratov,Russia,RTW,UWSS
4364,Novyi Urengoy,Novy Urengoy,Russia,NUX,USMU
4365,Noyabrsk,Noyabrsk,Russia,NOJ,USRO
6508,Washington Union Station,Washington,United States,ZWU,\N
4367,Aktau,Aktau,Kazakhstan,SCO,UATE
4368,Ukhta,Ukhta,Russia,UCT,\N
4369,Usinsk,Usinsk,Russia,USK,\N
4370,Pechora,Pechora,Russia,PEX,\N
4371,Naryan-Mar,Naryan-Mar,Russia,NNM,ULAM
4372,Kresty,Pskov,Russia,PKV,ULOO
4373,Kogalym International,Kogalym,Russia,KGP,USRK
4374,Emelyanovo,Krasnoyarsk,Russia,KJA,UNKL
4375,Sary-Arka,Karaganda,Kazakhstan,KGF,UAKK
4376,Severny,Novosibirsk,Russia,,UNCC
4377,Uraj,Uraj,Russia,URJ,USHU
4378,Turkmenabat,Turkmenabat,Turkmenistan,CRZ,\N
4379,Yuzhny,Ivanovo,Russia,IWA,UUBI
4380,Changchun,Changchun,China,CGQ,ZYCC
4381,Niigata,Niigata,Japan,KIJ,RJSN
4382,Johnston Atoll,Johnston Island,Johnston Atoll,JON,PJON
4383,Smith Fld,Fort Wayne IN,United States,SMD,KSMD
4384,Arcata,Arcata CA,United States,ACV,KACV
4385,Camp Mabry Austin City,Austin TX,United States,ATT,KATT
4386,Albert J Ellis,Jacksonville NC,United States,OAJ,KOAJ
4387,Tuscaloosa Rgnl,Tuscaloosa AL,United States,TCL,KTCL
4388,Dubuque Rgnl,Dubuque IA,United States,DBQ,KDBQ
4389,Forde Bringeland,Forde,Norway,FDE,\N
4390,Shun Tak Heliport,Hong Kong,Hong Kong,,VHST
6092,Poliarny Airport,Yakutia,Russia,PYJ,UERP
6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN
6089,Ganja Airport,Ganja,Azerbaijan,KVD,UBBG
6804,Torp,Sandefjord,Norway,,\N
6086,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK
6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP
6078,Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM
6077,St-François Airport,St-François,Guadeloupe,SFC,TFFC
6074,Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH
6073,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI
6071,Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS
6068,Maria Reiche Neuman Airport,Nazca,Peru,NZA,SPZA
6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR
6064,Gatokae Airport,Gatokae,Solomon Islands,GTA,
6063,Boorama Airport,Boorama,Somalia,BXX,
6062,Mucuri Airport,Mucuri,Brazil,MVS,SNMU
6061,Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO
6059,Reyes Airport,Reyes,Bolivia,REY,SLRY
6057,Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR
6055,El Alcaraván Airport,Yopal,Colombia,EYP,SKYP
6047,General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN
6043,Pucón Airport,Pucon,Chile,ZPC,SCPC
6041,Toledo Airport,Toledo,Brazil,TOW,SBTD
6040,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM
6036,Chapada Diamantina Airport,Lençóis,Brazil,LEC,SBLE
6805,Goulburn Airport,Goulburn,Australia,GUL,YGLB
6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU
6032,Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL
6031,Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR
6029,Antoine De St Exupery Airport,San Antonio Oeste,Argentina,OES,SAVN
6028,Las Heras Airport,Las Heras,Argentina,LHS,SAVH
6027,General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST
6025,Masbate Airport,Masbate,Philippines,MBT,RPVJ
6024,Catarman National Airport,Catarman,Philippines,CRM,RPVF
6013,Jolo Airport,Jolo,Philippines,JOL,RPMJ
6012,Camiguin Airport,Camiguin,Philippines,CGM,RPMH
6010,Cuyo Airport,Cuyo,Philippines,CYU,RPLO
6008,Cheongju International Airport,Chongju,South Korea,CJJ,RKTU
6007,Sacheon Air Base,Sacheon,South Korea,HIN,RKPS
6005,Wonju Airport,Wonju,South Korea,WJU,RKNW
6004,Mokpo Airport,Mokpo,South Korea,MPK,RKJM
6003,Kunsan Air Base,Kunsan,South Korea,KUV,RKJK
6002,Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ
6001,Shonai Airport,Shonai,Japan,SYO,RJSY
6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR
5999,Fukushima Airport,Fukushima,Japan,FKS,RJSF
5998,Iwami Airport,Iwami,Japan,IWJ,RJOW
5997,Nagoya Airport,Nagoya,Japan,NKM,RJNA
5996,Saga Airport,Saga,Japan,HSG,RJFS
5995,Okadama Airport,Sapporo,Japan,OKD,RJCO
5994,Kushiro Airport,Kushiro,Japan,KUH,RJCK
5993,Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT
5992,Hengchun Airport,Hengchun,Taiwan,HCN,RCKW
5991,Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG
5990,Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,PKMA
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU
5988,El Nido Airport,El Nido,Philippines,ENI,
5987,Wipim Airport,Wipim,Papua New Guinea,WPM,
5986,Baimuru Airport,Baimuru,Papua New Guinea,VMU,
5985,Nuku Airport,Nuku,Papua New Guinea,UKU,
5984,Tufi Airport,Tufi,Papua New Guinea,TFI,
5983,Suki Airport,Suki,Papua New Guinea,SKC,
5982,Balimo Airport,Balimo,Papua New Guinea,OPU,
5981,Obo Airport,Obo,Papua New Guinea,OBX,
5980,Losuia Airport,Losuia,Papua New Guinea,LSA,
5979,Londolovit Airport,Londolovit,Papua New Guinea,LNV,
5978,Lake Murray Airport,Lake Murray,Papua New Guinea,LMY,
5977,Kamusi Airport,Kamusi,Papua New Guinea,KUY,
5976,Kokoda Airport,Kokoda,Papua New Guinea,KKD,
5975,Kandrian Airport,Kandrian,Papua New Guinea,KDR,
5974,Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,JAQ,
5973,Nissan Island Airport,Nissan Island,Papua New Guinea,IIS,
5972,Ihu Airport,Ihu,Papua New Guinea,IHU,
5971,Gasmata Island Airport,Gasmata Island,Papua New Guinea,GMI,
5970,Tadji Airport,Aitape,Papua New Guinea,ATP,
5969,Wrangell Airport,Wrangell,United States,WRG,PAWG
5968,Chevak Airport,Chevak,United States,VAK,PAVA
5967,Aniak Airport,Aniak,United States,ANI,PANI
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC
5964,Kalskag Airport,Kalskag,United States,KLG,PALG
5963,Haines Airport,Haines,United States,HNS,PAHN
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC
5961,Skagway Airport,Skagway,United States,SGY,PAGY
5960,Gustavus Airport,Gustavus,United States,GST,PAGS
5959,Adak Airport,Adak Island,United States,ADK,PADK
5958,Sambu Airport,Boca de Sábalo,Panama,SAX,
5957,Contadora Airport,Contadora Island,Panama,OTD,
5956,EL Real Airport,El Real,Panama,ELE,
